Country Name,Country Code,Series Name,Series Code,Year,Value
Brunei Darussalam,BRN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,7306.50805505588
Brunei Darussalam,BRN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,0.0
Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,100.0
Brunei Darussalam,BRN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,100.0
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,2000,326424.0
Bulgaria,BGR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,3717.92889906166
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.58722541447194
Bulgaria,BGR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,22.6775829799096
Bulgaria,BGR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,5.89680364134317
Bulgaria,BGR,Forest area (% of land area),AG.LND.FRST.ZS,2000,30.507095724487
Bulgaria,BGR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,2276.85216577279
Bulgaria,BGR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,8.0
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,88.1
Bulgaria,BGR,"Population, total",SP.POP.TOTL,2000,8170172.0
Burkina Faso,BFA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,428.309796566198
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,1.88847388906525
Burkina Faso,BFA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,21.8707545475914
Burkina Faso,BFA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,0.0731706539893436
Burkina Faso,BFA,Forest area (% of land area),AG.LND.FRST.ZS,2000,26.3760964912281
Burkina Faso,BFA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,122.87633161526
Burkina Faso,BFA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,83.9
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,9.1
Burkina Faso,BFA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,2.6
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,2000,11925546.0
Burundi,BDI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,264.154407180223
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,-0.856864058424151
Burundi,BDI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,15.5395706894248
Burundi,BDI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,0.0452072998120304
Burundi,BDI,Forest area (% of land area),AG.LND.FRST.ZS,2000,7.55218068535826
Burundi,BDI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,93.2
Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,2.5
Burundi,BDI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,0.3
Burundi,BDI,"Population, total",SP.POP.TOTL,2000,6470194.0
Cabo Verde,CPV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,2037.31720912714
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,14.2848688450919
Cabo Verde,CPV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,21.7471907808972
Cabo Verde,CPV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,0.618110505452035
Cabo Verde,CPV,Forest area (% of land area),AG.LND.FRST.ZS,2000,9.8560794044665
Cabo Verde,CPV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,27.9
Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,58.6
Cabo Verde,CPV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,62.3
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,2000,453317.0
Cambodia,KHM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,598.561915252147
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,9.99358032292079
Cambodia,KHM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,21.6455986512559
Cambodia,KHM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,0.160595894702245
Cambodia,KHM,Forest area (% of land area),AG.LND.FRST.ZS,2000,61.0752322682982
Cambodia,KHM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,273.111060087066
Cambodia,KHM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,81.6
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,16.6
Cambodia,KHM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,3.4
Cambodia,KHM,"Population, total",SP.POP.TOTL,2000,12462336.0
Cameroon,CMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,1151.27689302947
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,3.83241779430614
Cameroon,CMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,28.4827009917297
Cameroon,CMR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,0.383989921027349
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,2000,45.6886674705422
Cameroon,CMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,425.839473286279
Cameroon,CMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,84.6
Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,41.0
Cameroon,CMR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,10.0
Cameroon,CMR,"Population, total",SP.POP.TOTL,2000,14912631.0
Canada,CAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,37906.8601321366
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,5.1385391803606
Canada,CAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,29.5000375204667
Canada,CAN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,17.6990281801997
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,2000,38.7929818338782
Canada,CAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,8224.74786425172
Canada,CAN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,20.3
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,100.0
Canada,CAN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,100.0
Canada,CAN,"Population, total",SP.POP.TOTL,2000,30685730.0
Cayman Islands,CYM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,3.32963653778293
Cayman Islands,CYM,Forest area (% of land area),AG.LND.FRST.ZS,2000,53.875
Cayman Islands,CYM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,0.0
Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,100.0
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,2000,39674.0
Central African Republic,CAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,437.168928414826
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,-2.48943244028874
Central African Republic,CAF,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,0.0668855141210868
Central African Republic,CAF,Forest area (% of land area),AG.LND.FRST.ZS,2000,36.7636200199043
Central African Republic,CAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,88.9
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,6.0
Central African Republic,CAF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,0.6
Central African Republic,CAF,"Population, total",SP.POP.TOTL,2000,3833416.0
Chad,TCD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,530.600331270541
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,-0.879681024403922
Chad,TCD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,10.9126742297265
Chad,TCD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,0.0282421726360368
Chad,TCD,Forest area (% of land area),AG.LND.FRST.ZS,2000,5.0452668360864
Chad,TCD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,241.652052714378
Chad,TCD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,88.7
Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,3.1
Chad,TCD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,2.7
Chad,TCD,"Population, total",SP.POP.TOTL,2000,8512093.0
Channel Islands,CHI,Forest area (% of land area),AG.LND.FRST.ZS,2000,4.19191919191919
Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,100.0
Channel Islands,CHI,"Population, total",SP.POP.TOTL,2000,148110.0
Chile,CHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,8465.35303258864
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.9716214882971
Chile,CHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,27.8329007305146
Chile,CHL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,3.47382404191017
Chile,CHL,Forest area (% of land area),AG.LND.FRST.ZS,2000,21.2728705691214
Chile,CHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,1623.48012689232
Chile,CHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,31.4
Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,97.9
Chile,CHL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,100.0
Chile,CHL,"Population, total",SP.POP.TOTL,2000,15503635.0
China,CHN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,2237.44298500334
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,8.58643201808462
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,45.0738315177586
China,CHN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,2.88907594771294
China,CHN,Forest area (% of land area),AG.LND.FRST.ZS,2000,18.8534727562839
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,898.07500446721
China,CHN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,29.6
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,96.7
China,CHN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,40.3
China,CHN,"Population, total",SP.POP.TOTL,2000,1262645000.0
Colombia,COL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,4016.80951748167
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,2.92486148176778
Colombia,COL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,27.3057722832576
Colombia,COL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,1.62232046746357
Colombia,COL,Forest area (% of land area),AG.LND.FRST.ZS,2000,56.5439387111311
Colombia,COL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,667.583045920418
Colombia,COL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,27.9
Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,95.2
Colombia,COL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,78.0
Colombia,COL,"Population, total",SP.POP.TOTL,2000,39089934.0
Comoros,COM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,1150.82840106354
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,-1.00701887109655
Comoros,COM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,12.2062715454078
Comoros,COM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,0.168071929562752
Comoros,COM,Forest area (% of land area),AG.LND.FRST.ZS,2000,22.3965609887157
Comoros,COM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,69.9
Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,39.8
Comoros,COM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,0.5
Comoros,COM,"Population, total",SP.POP.TOTL,2000,536080.0
"Congo, Dem. Rep.",COD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,339.52682222392
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,-6.91092731652104
"Congo, Dem. Rep.",COD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,22.4057063027137
"Congo, Dem. Rep.",COD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,0.0371727398112935
"Congo, Dem. Rep.",COD,Forest area (% of land area),AG.LND.FRST.ZS,2000,63.4741183476324
"Congo, Dem. Rep.",COD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,275.387991752247
"Congo, Dem. Rep.",COD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,97.9
"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,6.7
"Congo, Dem. Rep.",COD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,1.0
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2000,50507442.0
"Congo, Rep.",COG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,2057.01922023551
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,7.5759803952642
"Congo, Rep.",COG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,72.1526717557252
"Congo, Rep.",COG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,1.43173787700172
"Congo, Rep.",COG,Forest area (% of land area),AG.LND.FRST.ZS,2000,64.9926793557833
"Congo, Rep.",COG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,225.662303752435
"Congo, Rep.",COG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,64.9
"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,29.4
"Congo, Rep.",COG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,7.9
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2000,3151345.0
Costa Rica,CRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,7726.51985682031
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,3.86871808953644
Costa Rica,CRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,25.4449908253979
Costa Rica,CRI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,1.30313360027163
Costa Rica,CRI,Forest area (% of land area),AG.LND.FRST.ZS,2000,55.9580885233059
Costa Rica,CRI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,729.765643709357
Costa Rica,CRI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,33.0
Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,96.9
Costa Rica,CRI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,88.9
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2000,3937739.0
Cote d'Ivoire,CIV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,1717.95385651231
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,-0.265789462275947
Cote d'Ivoire,CIV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,13.9368025202647
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,0.393649269755518
Cote d'Ivoire,CIV,Forest area (% of land area),AG.LND.FRST.ZS,2000,16.0202830188679
Cote d'Ivoire,CIV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,383.698511747895
Cote d'Ivoire,CIV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,63.7
Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,48.7
Cote d'Ivoire,CIV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,15.9
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,2000,17699004.0
Croatia,HRV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,8880.26980689876
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,2.94525315127181
Croatia,HRV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,24.2022887541673
Croatia,HRV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,4.33677043315335
Croatia,HRV,Forest area (% of land area),AG.LND.FRST.ZS,2000,33.7136929460581
Croatia,HRV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,1882.60707106679
Croatia,HRV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,26.8
Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,100.0
Croatia,HRV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,100.0
Croatia,HRV,"Population, total",SP.POP.TOTL,2000,4468302.0
Cuba,CUB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,4112.26168350671
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,5.9147601740486
Cuba,CUB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,25.535082151714
Cuba,CUB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,2.6101013141558
Cuba,CUB,Forest area (% of land area),AG.LND.FRST.ZS,2000,22.6722532588454
Cuba,CUB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,1146.62965504967
Cuba,CUB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,34.4
Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,97.0
Cuba,CUB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,62.8
Cuba,CUB,"Population, total",SP.POP.TOTL,2000,11109109.0
Curacao,CUW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,21523.645846078
Curacao,CUW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,14.7899219306528
Curacao,CUW,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,15737.4929646986
Curacao,CUW,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,0.1
Curacao,CUW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,100.0
Curacao,CUW,"Population, total",SP.POP.TOTL,2000,133860.0
Cyprus,CYP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,22383.96484375
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,5.96530445494226
Cyprus,CYP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,17.6860389784449
Cyprus,CYP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,7.52680002574744
Cyprus,CYP,Forest area (% of land area),AG.LND.FRST.ZS,2000,18.5725108225108
Cyprus,CYP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,2264.91863707719
Cyprus,CYP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,3.1
Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,100.0
Cyprus,CYP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,100.0
Cyprus,CYP,"Population, total",SP.POP.TOTL,2000,947667.0
Czechia,CZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,12543.9364342367
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.010669619984
Czechia,CZE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,33.3054131766471
Czechia,CZE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2000,12.902573099746
Czechia,CZE,Forest area (% of land area),AG.LND.FRST.ZS,2000,34.1308399119969
Czechia,CZE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,4021.61848184496
Czechia,CZE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,5.9
Czechia,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,100.0
Czechia,CZE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2000,100.0
Czechia,CZE,"Population, total",SP.POP.TOTL,2000,10255063.0
Denmark,DNK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2000,49266.9882757886
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,3.72400899471576
Denmark,DNK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,23.6797577866217
